Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U3G6HA507A,0,1.600,PKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.6,1,Not eqipped,PKMX10071739,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0089,0.2364,214.9385,0.0089,,0.0035,,41.3000000,MPG,,,,,-1.11,-2.03,-0.81,30.536,0.22782,0.024584,11.360,0.02757,0.025743,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U3G6HA507A,0,1.600,PKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.6,1,Not eqipped,PKMX10071740,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0469,0.2642,233.4997,0.0105,,0.0084,,38.3000000,MPG,22.6942,54.9211,35.9374,,-0.58,-0.69,-1.46,33.590,0.25060,0.027043,9.351,0.07725,0.026990,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U3G6HA507A,0,1.600,PKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.6,1,Not eqipped,PKMX10073158,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0082,0.0788,167.4804,0.0069,,0.0026,0.0012,53.2000000,MPG,33.3892,128.9127,33.0367,114.0382,-0.94,-0.76,-0.84,30.536,0.22782,0.024584,11.360,0.02757,0.025743,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U3G6HA507A,0,1.600,PKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.6,1,Not eqipped,PKMX10073159,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0664,179.7532,0,,0,0,49.4000000,MPG,,,,,3.72,2.96,-0.19,30.536,0.22782,0.024584,11.360,0.02757,0.025743,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U3G6HA558F,0,1.600,PKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.32,30.6,1,Not eqipped,PKMX10071743,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.012,0.223,229.0941,0.0032,,0.0032,0.0017,38.8000000,MPG,22.792,48.2302,,,-14.03,-10.03,-3.8,28.818,0.08828,0.023079,10.853,-0.04345,0.023589,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U3G6HA558F,0,1.600,PKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.32,30.6,1,Not eqipped,PKMX10071745,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0561,0.3013,223.8292,0.0047,,0.0106,,39.9000000,MPG,23.6308,54.5863,40.2988,,-1,-0.57,-0.74,31.700,0.09710,0.025387,8.363,-0.14130,0.026369,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U3G6HA558F,0,1.600,PKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.32,30.6,1,Not eqipped,PKMX10071746,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0048,0.0318,189.5554,0.0045,,0.0036,,46.8000000,MPG,,,,,-3.15,-4.08,-2.13,28.818,0.08828,0.023079,10.853,-0.04345,0.023589,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U3G6HA558F,0,1.600,PKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.32,30.6,1,Not eqipped,PKMX10073160,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0097,0.087,153.768,0.0028,,0.0028,0.0013,57.7000000,MPG,36.39,143.4601,35.6827,125.2814,-1.04,-0.75,-0.93,28.818,0.08828,0.023079,10.853,-0.04345,0.023589,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U3G6HA558F,0,1.600,PKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.32,30.6,1,Not eqipped,PKMX10073161,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002,0.0529,160.0597,0,,0,0,55.6000000,MPG,,,,,4.14,3.32,-0.33,28.818,0.08828,0.023079,10.853,-0.04345,0.023589,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U4G6HA002A,0,1.600,RKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.32,30.6,1,Not eqipped,RKMX10080101,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0164,0.2933,264.7424,0.0066,,0.004,0.0013,33.6000000,MPG,20.6135,41.0091,,,-2.97,-1.78,-0.87,32.696,0.15636,0.024887,13.335,0.12024,0.023926,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U4G6HA002A,0,1.600,RKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.32,30.6,1,Not eqipped,RKMX10080103,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0071,0.059,223.7291,0.0096,,0.0037,,39.8000000,MPG,,,,,-0.89,-1.03,-0.29,32.696,0.15636,0.024887,13.335,0.12024,0.023926,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U4G6HA002A,0,1.600,RKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.32,30.6,1,Not eqipped,RKMX10080104,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0591,0.4013,237.4144,0.0063,,0.0101,,36.7000000,MPG,21.1926,56.288,32.9325,,-1.64,-1.13,-0.23,35.966,0.17200,0.027376,10.863,-0.09195,0.027970,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U4G6HA002A,0,1.600,RKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.32,30.6,1,Not eqipped,RKMX10081421,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0052,0.077,175.58,0.0041,,0.0021,0.0009,50.6000000,MPG,34.2545,100.1861,32.5312,99.0213,0.38,0.34,0.04,32.696,0.15636,0.024887,13.335,0.12024,0.023926,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,SPORTAGE HYBRID,NQ5U4G6HA002A,0,1.600,RKMXT01.6P13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4250,3.32,30.6,1,Not eqipped,RKMX10081422,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.118,177.0663,0,,0.0001,0,50.3000000,MPG,,,,,1.06,0.67,-0.07,32.696,0.15636,0.024887,13.335,0.12024,0.023926,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Sportage PHEV,NQ5U3G6PA004A,0,1.600,PKMXT01.6P23,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,PKMX10072965,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0005,0.102,192.1953,0,,,,46.2000000,MPG,,,,,8.75,7.47,0.45,33.301,0.34988,0.023655,10.914,0.27774,0.023148,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Sportage PHEV,NQ5U3G6PA004A,0,1.600,PKMXT01.6P23,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,PKMX10072966,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0118,0.166,278.3311,0.0025,,,,31.9000000,MPG,20.386,37.8808,,,-8.29,-4.92,-2.42,33.301,0.34988,0.023655,10.914,0.27774,0.023148,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Sportage PHEV,NQ5U3G6PA004A,0,1.600,PKMXT01.6P23,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,PKMX10072967,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0053,0.0779,238.1521,0.0042,,,,37.3000000,MPG,,,,,-1.1,-1.04,-0.53,33.301,0.34988,0.023655,10.914,0.27774,0.023148,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Sportage PHEV,NQ5U3G6PA004A,0,1.600,PKMXT01.6P23,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,PKMX10072972,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,33.301,0.34988,0.023655,10.914,0.27774,0.023148,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Sportage PHEV,NQ5U3G6PA004A,0,1.600,PKMXT01.6P23,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,PKMX10072973,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,33.301,0.34988,0.023655,10.914,0.27774,0.023148,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Sportage PHEV,NQ5U3G6PA004A,0,1.600,PKMXT01.6P23,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,PKMX10072974,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0633,0.3436,258.2138,0.0026,,,,34.6000000,MPG,22.1642,50.8613,29.2197,,0.94,0.21,-0.14,36.631,0.38487,0.026021,10.136,0.15654,0.026328,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,KIA,Sportage PHEV,NQ5U3G6PA004A,0,1.600,PKMXT01.6P23,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,A,All Wheel Drive,2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,PKMX10073097,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0097,0.0774,182.6494,0.003,,0.0019,0.0011,48.5000000,MPG,34.3273,79.9522,34.7853,75.8543,-0.24,-0.79,-0.73,33.301,0.34988,0.023655,10.914,0.27774,0.023148,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Sportage X-pro,NQ5U4H5GA009A,0,2.500,RKMXT02.5PR3,Truck,188,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.65,27.8,1,Not eqipped,RKMX10080393,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0134,0.5144,300.2747,0.0081,,0.0033,0.0002,29.6000000,MPG,26.8574,29.5698,32.0351,,0.1,0.12,-0.25,31.419,0.28086,0.024477,7.276,0.20738,0.023270,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Sportage X-pro,NQ5U4H5GA009A,0,2.500,RKMXT02.5PR3,Truck,188,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.65,27.8,1,Not eqipped,RKMX10080394,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003,0.0522,205.0523,0.0028,,,,43.5000000,MPG,,,,,-4.58,-3.71,-0.66,31.419,0.28086,0.024477,7.276,0.20738,0.023270,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA001A,0,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.65,28.1,1,Not eqipped,RKMX10077973,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0122,0.1491,399.3535,0.0029,,0.003,0.0016,22.3000000,MPG,,,,,2.79,1.05,-0.18,44.519,0.45118,0.027398,13.854,0.46503,0.025717,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA001A,0,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.65,28.1,1,Not eqipped,RKMX10077974,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0099,279.6142,0.0027,,,,31.8000000,MPG,,,,,5.19,4.45,-0.42,44.519,0.45118,0.027398,13.854,0.46503,0.025717,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA002F,0,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.51,26.7,1,Not eqipped,RKMX10078438,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0082,0.0561,353.5262,0.0047,,0.0026,0.0028,25.2000000,MPG,,,,,3.05,1.25,0.58,30.907,0.21957,0.028814,8.695,0.31021,-0.090640,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA002F,0,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.51,26.7,1,Not eqipped,RKMX10078439,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0123,240.4521,0.0036,,,,37.2000000,MPG,,,,,10.22,8.7,0.58,30.907,0.21957,0.028814,8.695,0.31021,-0.090640,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA006A,0,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.65,27.8,1,Not eqipped,RKMX10077979,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0142,0.0462,381.6011,0.0073,,0.0025,0.0014,23.3000000,MPG,,,,,2.63,0.65,-0.33,41.806,0.26866,0.027473,18.095,0.25112,0.025769,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA006A,0,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.65,27.8,1,Not eqipped,RKMX10077980,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003,0.0304,266.4125,0.0011,,,,33.5000000,MPG,,,,,3.99,3.33,-0.58,41.806,0.26866,0.027473,18.095,0.25112,0.025769,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA006A,1,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.65,27.6,1,Not eqipped,RKMX91005321,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0109468,0.0477035,399.18573,0.0210656,,0.0025988,0.0023009,22.2000000,MPG,21.1966515,21.506424,24.7003708,,2.9911516,1.8186858,0.7017518,40.131,0.27756,0.029366,20.364,0.14592,0.029292,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA006A,1,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.65,27.6,1,Not eqipped,RKMX91005330,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0010057,0.0183249,270.7346191,0.0071188,,0.0005586,0,32.7000000,MPG,,,,,8.9686852,6.8556104,0.4638606,40.131,0.27756,0.029366,20.364,0.14592,0.029292,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA006A,1,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.65,27.6,1,Not eqipped,RKMX91005334,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0112745,0.0493464,388.6798401,0.0120098,,0.0025103,0.0020893,22.8000000,MPG,22.1876163,22.0836468,24.9583645,,3.3688617,2.3405123,1.0003686,40.131,0.27756,0.029366,20.364,0.14592,0.029292,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA007A,0,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.65,27.6,1,Not eqipped,RKMX10077975,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0089,0.0889,392.8537,0.0013,,0.0021,0.0009,22.7000000,MPG,,,,,2.64,1.03,-0.15,33.832,0.47199,0.027753,11.352,0.50891,0.026096,TWC,Three-way catalyst,N,,,N,No averaging
2024,Kia,KMX,Kia,Telluride,ON-U4L8GA007A,0,3.800,RKMXT03.8ML4,Truck,291,6,G6DN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,3.65,27.6,1,Not eqipped,RKMX10077976,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0,0.0074,265.9469,0.0013,,,,33.5000000,MPG,,,,,4.6,3.91,-0.38,33.832,0.47199,0.027753,11.352,0.50891,0.026096,TWC,Three-way catalyst,N,,,N,No averaging
2024,Lotus,LTX,Lotus,Emira,EDV-24-EVSM6,0,3.500,RLTXV03.5JHB,Car,400,6,2GR-3.5S,M,Manual,6,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,3625,3.24,35.5,2,"Equipped, not shifted by SIL",RLTX10082867,MFR,No,,,,,3,HWFE,46,CARB LEV3 E10 Regular Gasoline,HWY,0.0005048,0.0024502,279.9416795,0.0037919,,0.0006753,,9999.9999999,MPG,,,,,15.42,11.9,0.78,37.419,0.55691,0.017409,19.963,0.24494,0.018929,TWC,Three-way catalyst,N,,,N,No averaging
2024,Lotus,LTX,Lotus,Emira,EDV-24-EVSM6,0,3.500,RLTXV03.5JHB,Car,400,6,2GR-3.5S,M,Manual,6,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,3625,3.24,35.5,2,"Equipped, not shifted by SIL",RLTX10082869,MFR,No,,,,,95,SC03,46,CARB LEV3 E10 Regular Gasoline,SC03,0.0101825,0.0449242,533.6449472,0.0225937,,0.0060136,,9999.9999999,MPG,,,,,-1.51,-1.76,-0.06,37.419,0.55691,0.017409,19.963,0.24494,0.018929,TWC,Three-way catalyst,N,,,N,No averaging
2024,Lotus,LTX,Lotus,Emira,EDV-24-EVSM6,0,3.500,RLTXV03.5JHB,Car,400,6,2GR-3.5S,M,Manual,6,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,3625,3.24,35.5,2,"Equipped, not shifted by SIL",RLTX10082871,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),46,CARB LEV3 E10 Regular Gasoline,FTP,0.0190187,0.272692,444.4032963,0.0128045,0.0002693,0.0059399,0.0011626,9999.9999999,MPG,20.056572,18.1212154,22.4499677,,8.34,5.02,1.48,37.419,0.55691,0.017409,19.963,0.24494,0.018929,TWC,Three-way catalyst,N,,,N,No averaging
2024,Lotus,LTX,Lotus,Emira,EDV-24-EVSM6,0,3.500,RLTXV03.5JHB,Car,400,6,2GR-3.5S,M,Manual,6,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,3625,3.24,35.5,2,"Equipped, not shifted by SIL",RLTX10082874,MFR,No,,,,,11,Cold CO,28,Cold CO E10 Regular Gasoline (Tier 3),FTP,0.2974806,1.1649144,488.7918485,0.0121607,,0.0168336,,9999.9999999,MPG,16.826501,16.580611,20.5246714,,0.33,0.3,-0.77,41.161,0.61260,0.019150,23.268,0.13640,0.022050,TWC,Three-way catalyst,N,,,N,No averaging
2024,"Lucid USA, Inc",LMU,2024,"Air Pure RWD w/19"" wheels",202400128,1,0.001,RLMUV00.0NR1,Car,430,,NR1,A,Automatic,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4750,8.73,107.0,1,Not eqipped,RLMU10081041,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,987.5000000,MPG,,,,,,,,25.520,0.07270,0.014380,-6.660,-0.05610,0.013250,,,N,,,N,No averaging
2024,"Lucid USA, Inc",LMU,2024,"Air Pure RWD w/19"" wheels",202400128,1,0.001,RLMUV00.0NR1,Car,430,,NR1,A,Automatic,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4750,8.73,107.0,1,Not eqipped,RLMU10081042,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,987.5000000,MPG,,,,,,,,25.520,0.07270,0.014380,-6.660,-0.05610,0.013250,,,N,,,N,No averaging
2024,"Lucid USA, Inc",LMU,2024,"Air Pure RWD w/20"" wheels",202400128,0,0.001,RLMUV00.0NR1,Car,430,,NR1,A,Automatic,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4750,8.73,114.0,1,Not eqipped,RLMU10081034,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,982.1000000,MPG,,,,,,,,30.190,0.11190,0.013960,-7.050,-0.05640,0.013180,,,N,,,N,No averaging
2024,"Lucid USA, Inc",LMU,2024,"Air Pure RWD w/20"" wheels",202400128,0,0.001,RLMUV00.0NR1,Car,430,,NR1,A,Automatic,1,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,4750,8.73,114.0,1,Not eqipped,RLMU10081035,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,984.9000000,MPG,,,,,,,,30.190,0.11190,0.013960,-7.050,-0.05640,0.013180,,,N,,,N,No averaging
2024,"Lucid USA, Inc",LMU,2024,Air Sapphire AWD,202400084,0,0.001,RLMUV00.0GJ3,Car,1234,,GJ3,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,5500,7.06,86.7,1,Not eqipped,RLMU10081022,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,999.0000000,MPG,,,,,,,,38.400,0.02120,0.019260,-6.100,-0.23710,0.174800,,,N,,,N,No averaging
2024,"Lucid USA, Inc",LMU,2024,Air Sapphire AWD,202400084,0,0.001,RLMUV00.0GJ3,Car,1234,,GJ3,A,Automatic,1,N,A,All Wheel Drive,1,No gear ratio < 1,5500,7.06,86.7,1,Not eqipped,RLMU10081023,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,999.0000000,MPG,,,,,,,,38.400,0.02120,0.019260,-6.100,-0.23710,0.174800,,,N,,,N,No averaging
